postionInDataBase,	memberNumber,	created,	ParetoRank,	distToRegOfInt,	fitness0,	fitness1,	flowparam0,	flowparam1,	flowparam2,	flowparam3,	scaled_WB.CA,	scaled_WB.SD,	scaled_WB.SH,	scaled_WB.FA,	scaled_WB.FH,	scaled_WB.FW,	scaled_WB.P,	WB.CA,	WB.SD,	WB.SH,	WB.FA,	WB.FH,	WB.FW,	WB.P,	AGdivTime,	AreaGain,	AreaGain_currentObjectives,	MEMBEROPTIMIZATIONFLAG,	MM_fit0,	MM_fit1,	MM_flowparam0,	MM_flowparam1,	MM_flowparam2,	MMdev_fit0,	MMdev_fit1,	MMdev_flowparam0,	MMdev_flowparam1,	MMdev_flowparam2,	MMexpImpr,	MetaModel,	NUOFMEMBEREXPIMPR,	TimeStamp,	UDP_Name,	VarianceExpImpr2ROI,	VarianceMMexpImpr,	cpuSecondsCreated6,	cpuSecondsUDP,	expImpr2ROI,	numbMembCreatedOfBest,	numberWhenCreated,	probOfFullfillROI,	probOfImpROI,	probOfImpr,	remainingProcesses,	secondsCreated6,	secondsUDP,	timeOfProcess0,	timeOfProcess1,	timeOptiOnMMofBest,	timeTraining,	cumulativeVolumeGain,	cumulativeVolumeGain_currentObjectives,	cumTimeTraining,	cumTimeOptiOnMM,	cumTimeUDP,	cumTimeOptiOnMMofBest,	fidelity,	
308,	540,	6,	10,	0,	0.365578,	27.0684,	0.365578,	27.0684,	0.000500003,	0,	0.475322,	0.0864522,	0.0206696,	0.0316539,	0.0465397,	0.0417791,	0.00532491,	66.3895,	3.38323,	2.04134,	0.949616,	2.18616,	0.562669,	10.0532,	0,	0,	nan,	666,	0.291815,	15.1961,	0.291815,	15.1961,	0.000503787,	0.0110821,	4.82022,	0.0110391,	4.80151,	1.36503e-06,	3.09712,	0,	1000,	1.50659e+09,	nan,	0,	10.1833,	496.82,	20900.3,	0,	994,	540,	1,	0,	0.86,	0,	41.28,	3847.95,	1.02361,	3846.92,	41.27,	nan,	21.8151,	14.5347,	14270.4,	15644.9,	2.04498e+06,	15599.7,	0,	
477,	541,	6,	18,	0,	0.400976,	22.8656,	0.400976,	22.8656,	0.000499999,	0,	0.520152,	0.957178,	0.092986,	0.59335,	0.114673,	0.071439,	0.0219048,	68.4068,	17.3149,	2.18597,	17.8005,	2.45869,	0.607158,	10.219,	0,	0,	nan,	666,	0.395018,	22.816,	0.395018,	22.816,	0.000500204,	0.0246862,	10.0362,	0.0245904,	9.99724,	2.59339e-06,	0.707367,	0,	1000,	1.50659e+09,	nan,	0,	3.22037,	485.82,	24066.5,	0,	984,	541,	0.99,	0,	0.21,	0,	42.28,	4406.26,	1.0072,	4405.26,	42.26,	nan,	21.8151,	14.5347,	14270.4,	15687.2,	2.04939e+06,	15642,	0,	
245,	542,	6,	8,	0,	0.37446,	26.3992,	0.37446,	26.3992,	0.00050025,	0,	0.428141,	0.0651959,	0.0311958,	0.0764109,	0.0499233,	0.0586376,	0.0030772,	64.2664,	3.04313,	2.06239,	2.29233,	2.19969,	0.587956,	10.0308,	0,	0,	nan,	666,	0.11242,	20.2969,	0.11242,	20.2969,	0.000498393,	0.0139144,	5.43761,	0.0138604,	5.41651,	4.36243e-06,	12.3374,	0,	1000,	1.50659e+09,	nan,	0,	13.525,	642.77,	23568.4,	0,	978,	542,	0.97,	0,	0.97,	0,	73.14,	4335.11,	1.00811,	4334.1,	73.1,	nan,	21.8151,	14.5347,	14270.4,	15760.3,	2.05372e+06,	15715.1,	0,	
613,	543,	6,	34,	8.888e-06,	0.27379,	38.8086,	0.27379,	38.8086,	0.000481112,	0,	0.0429317,	0.0970797,	0.258526,	0.555662,	0.0379385,	0.0076689,	0.0164182,	46.9319,	3.55327,	2.51705,	16.6699,	2.15175,	0.511503,	10.1642,	0,	0,	nan,	666,	0.200557,	29.2699,	0.200557,	29.2699,	0.000506818,	0.0311405,	7.66998,	0.0310197,	7.64021,	7.93493e-06,	1.75051,	0,	1000,	1.50659e+09,	nan,	0,	6.11978,	638.61,	24692.3,	0,	965,	543,	0.98,	0,	0.64,	0,	68.66,	4513.31,	1.00755,	4512.3,	68.61,	nan,	21.8151,	14.5347,	14270.4,	15829,	2.05824e+06,	15783.7,	0,	
9,	544,	6,	1,	0,	0.35511,	26.8001,	0.35511,	26.8001,	0.000500154,	0,	0.565158,	0.150431,	0.0644314,	0.00658296,	0.0624572,	0.0845831,	0.000811162,	70.4321,	4.40689,	2.12886,	0.197489,	2.24983,	0.626875,	10.0081,	3.8946e-07,	0.00157285,	nan,	666,	0.406535,	5.10294,	0.406535,	5.10294,	0.000498835,	0.0265907,	6.42646,	0.0264875,	6.40152,	3.48129e-06,	4.9514,	0,	1000,	1.50659e+09,	nan,	0,	15.7634,	640.44,	21599,	0,	964,	544,	0.78,	0,	0.72,	0,	72.51,	3966.04,	1.00822,	3965.03,	72.44,	nan,	21.8167,	14.5347,	14270.4,	15901.5,	2.0622e+06,	15856.1,	0,	
405,	545,	6,	14,	0,	0.37949,	27.0907,	0.37949,	27.0907,	0.000500005,	0,	0.357529,	0.101131,	0.153293,	0.433387,	0.104872,	0.0396382,	0.0323417,	61.0888,	3.61809,	2.30659,	13.0016,	2.41949,	0.559457,	10.3234,	0,	0,	nan,	666,	0.338589,	13.7678,	0.338589,	13.7678,	0.000504161,	0.0412163,	6.36859,	0.0410563,	6.34388,	4.61162e-06,	1.71303,	0,	1000,	1.50659e+09,	nan,	0,	5.29522,	517.37,	23887.1,	0,	968,	545,	0.98,	0,	0.86,	0,	45.84,	4385.45,	1.00733,	4384.44,	45.79,	nan,	21.8167,	14.5347,	14270.4,	15947.3,	2.06659e+06,	15901.9,	0,	
8,	546,	6,	1,	0,	0.363679,	25.6091,	0.363679,	25.6091,	0.000499999,	0,	0.303089,	0.440446,	0.272348,	0.00281089,	0.0291012,	0.0607567,	0.0030931,	58.639,	9.04714,	2.5447,	0.0843267,	2.1164,	0.591135,	10.0309,	6.18037e-08,	0.000267384,	nan,	666,	0.158236,	30.7463,	0.158236,	30.7463,	0.000485321,	0.0588403,	12.4157,	0.058612,	12.3675,	9.84034e-05,	1.95457,	0,	1000,	1.50659e+09,	nan,	0,	16.1586,	643.07,	23037.3,	0,	986,	546,	0.48,	0,	0.4,	0,	71.69,	4254.66,	1.00674,	4253.65,	71.67,	nan,	21.817,	14.5347,	14270.4,	16019,	2.07084e+06,	15973.6,	0,	
337,	547,	6,	11,	0,	0.388669,	22.99,	0.388669,	22.99,	0.000500001,	0,	0.431297,	0.971765,	0.0760746,	0.605319,	0.0162211,	0.200821,	0.0239238,	64.4084,	17.5482,	2.15215,	18.1596,	2.06488,	0.801232,	10.2392,	0,	0,	nan,	666,	0.372817,	21.9527,	0.372817,	21.9527,	0.000500002,	0.0798718,	8.13013,	0.0795618,	8.09858,	3.67829e-06,	0.767228,	0,	1000,	1.50659e+09,	nan,	0,	3.15669,	635.1,	20062.3,	0,	930,	547,	1,	0,	0.33,	0,	66.03,	3711.03,	1.01714,	3710.02,	65.87,	nan,	21.817,	14.5347,	14270.4,	16085.1,	2.07455e+06,	16039.4,	0,	
334,	548,	6,	11,	0,	0.366055,	27.1959,	0.366055,	27.1959,	0.000500001,	0,	0.511695,	0.10224,	0.0886937,	0.0459358,	0.0830327,	0.0195168,	0.0174705,	68.0263,	3.63584,	2.17739,	1.37807,	2.33213,	0.529275,	10.1747,	0,	0,	nan,	666,	0.15575,	33.8198,	0.15575,	33.8198,	0.000493122,	0.0104047,	6.08718,	0.0103643,	6.06356,	3.2013e-06,	4.49759,	0,	1000,	1.50659e+09,	nan,	0,	5.3808,	3176.86,	22809,	0,	775,	548,	0.84,	0,	0.83,	0,	290.1,	4166.53,	1.0153,	4165.52,	14.16,	275.48,	21.817,	14.5347,	14545.9,	16099.7,	2.07872e+06,	16053.6,	0,	
517,	549,	6,	20,	0,	0.372397,	28.7404,	0.372397,	28.7404,	0.000500002,	0,	0.0412133,	0.250986,	0.257449,	0.623281,	0.104484,	0.0268243,	0.00639922,	46.8546,	6.01577,	2.5149,	18.6984,	2.41793,	0.540236,	10.064,	0,	0,	nan,	666,	0.361026,	13.8491,	0.361026,	13.8491,	0.000500999,	0.0557626,	7.425,	0.0555462,	7.39619,	6.16472e-06,	3.89069,	0,	1000,	1.50659e+09,	nan,	0,	12.8179,	513.39,	23060,	0,	831,	549,	0.93,	0,	0.85,	0,	45.5,	4231.17,	1.01519,	4230.15,	45.31,	nan,	21.817,	14.5347,	14545.9,	16145.2,	2.08295e+06,	16098.9,	0,	
404,	550,	6,	14,	0,	0.373021,	27.2477,	0.373021,	27.2477,	0.000500001,	0,	0.459377,	0.0987622,	0.15331,	0.150177,	0.0862949,	0.00860766,	0.0456398,	65.672,	3.58019,	2.30662,	4.50532,	2.34518,	0.512911,	10.4564,	0,	0,	nan,	666,	0.185714,	25.247,	0.185714,	25.247,	0.000501441,	0.0182207,	8.78571,	0.01815,	8.75162,	3.52938e-06,	2.89451,	0,	1000,	1.5066e+09,	nan,	0,	11.7688,	504.44,	24748.8,	0,	995,	550,	1,	0,	0.82,	0,	44.04,	4507.42,	1.02302,	4506.39,	44.04,	nan,	21.817,	14.5347,	14545.9,	16189.2,	2.08746e+06,	16143,	0,	
169,	551,	6,	5,	0,	0.371203,	25.9888,	0.371203,	25.9888,	0.0005,	0,	0.466671,	0.088563,	0.0604167,	0.0470851,	0.0843876,	0.112553,	0.00993919,	66.0002,	3.41701,	2.12083,	1.41255,	2.33755,	0.668829,	10.0994,	0,	0,	nan,	666,	0.2138,	14.4161,	0.2138,	14.4161,	0.00049384,	0.0224253,	7.8583,	0.0223383,	7.82781,	3.02288e-06,	2.8173,	0,	1000,	1.5066e+09,	nan,	0,	12.8809,	493.77,	23679.9,	0,	964,	551,	0.88,	0,	0.72,	0,	42.98,	4310.34,	1.0073,	4309.33,	42.93,	nan,	21.817,	14.5347,	14545.9,	16232.2,	2.09177e+06,	16185.9,	0,	
485,	552,	6,	18,	0,	0.37263,	27.9255,	0.37263,	27.9255,	0.000500003,	0,	0.441934,	0.16181,	0.119676,	0.154277,	0.130164,	0.0775936,	0.0362035,	64.887,	4.58896,	2.23935,	4.6283,	2.52066,	0.61639,	10.362,	0,	0,	nan,	666,	0.351183,	15.9226,	0.351183,	15.9226,	0.000510288,	0.068816,	9.10836,	0.0685489,	9.07302,	5.0705e-06,	1.58434,	0,	1000,	1.5066e+09,	nan,	0,	7.33968,	652.67,	23838.1,	0,	999,	552,	0.96,	0,	0.48,	0,	73.46,	4368.41,	1.00747,	4367.4,	73.46,	nan,	21.817,	14.5347,	14545.9,	16305.7,	2.09614e+06,	16259.3,	0,	
491,	553,	6,	18,	0,	0.392104,	26.4139,	0.392104,	26.4139,	0.0005,	0,	0.494383,	0.122592,	0.150688,	0.747298,	0.107018,	0.075178,	0.0182011,	67.2472,	3.96147,	2.30138,	22.4189,	2.42807,	0.612767,	10.182,	0,	0,	nan,	666,	0.22688,	27.9379,	0.22688,	27.9379,	0.000509565,	0.0566147,	11.9678,	0.056395,	11.9213,	8.36997e-06,	3.19866,	0,	1000,	1.5066e+09,	nan,	0,	13.398,	487.4,	21742.8,	0,	898,	553,	0.98,	0,	0.86,	0,	42.56,	4021.09,	1.00742,	4020.09,	42.45,	nan,	21.817,	14.5347,	14545.9,	16348.2,	2.10016e+06,	16301.8,	0,	
355,	554,	6,	12,	0,	0.383901,	25.8665,	0.383901,	25.8665,	0.000499999,	0,	0.552849,	0.119932,	0.0242221,	0.549546,	0.0593929,	0.0850271,	0.00739022,	69.8782,	3.91892,	2.04844,	16.4864,	2.23757,	0.627541,	10.0739,	0,	0,	nan,	666,	0.277955,	22.8601,	0.277955,	22.8601,	0.000505578,	0.0348859,	9.84515,	0.0347505,	9.80695,	6.14135e-06,	1.62014,	0,	1000,	1.5066e+09,	nan,	0,	7.37331,	653.35,	21460.9,	0,	976,	554,	0.98,	0,	0.67,	0,	70.96,	3947.91,	1.00894,	3946.9,	70.91,	nan,	21.817,	14.5347,	14545.9,	16419.2,	2.10411e+06,	16372.7,	0,	
363,	555,	6,	12,	0,	0.377533,	26.6855,	0.377533,	26.6855,	0.000500018,	0,	0.51166,	0.105929,	0.0687069,	0.0318196,	0.0929228,	0.099399,	0.0234132,	68.0247,	3.69486,	2.13741,	0.954587,	2.37169,	0.649098,	10.2341,	0,	0,	nan,	666,	0.212804,	19.118,	0.212804,	19.118,	0.000501017,	0.0109522,	5.69884,	0.0109097,	5.67673,	8.38239e-07,	3.32134,	0,	1000,	1.5066e+09,	nan,	0,	9.48073,	491.46,	22940.5,	0,	934,	555,	1,	0,	0.92,	0,	42.65,	4251.82,	1.01063,	4250.81,	42.57,	nan,	21.817,	14.5347,	14545.9,	16461.8,	2.10836e+06,	16415.3,	0,	
464,	556,	6,	17,	0,	0.370108,	28.0247,	0.370108,	28.0247,	0.000500018,	0,	0.580634,	0.147849,	0.293597,	0.0976811,	0.078373,	0.0894023,	0.0287726,	71.1285,	4.36558,	2.58719,	2.93043,	2.31349,	0.634103,	10.2877,	0,	0,	nan,	666,	0.344873,	17.2393,	0.344873,	17.2393,	0.000520666,	0.0318963,	8.37785,	0.0317726,	8.34535,	9.96038e-06,	1.28137,	0,	1000,	1.5066e+09,	nan,	0,	5.86556,	652.77,	22683.6,	0,	902,	556,	0.99,	0,	0.41,	0,	72.14,	4189.31,	1.00726,	4188.3,	71.98,	nan,	21.817,	14.5347,	14545.9,	16534,	2.11255e+06,	16487.3,	0,	
87,	557,	6,	3,	0,	0.353027,	28.3265,	0.353027,	28.3265,	0.0005,	0,	0.495563,	0.185065,	0.116695,	0.0109168,	0.0328558,	0.0167996,	0.0260421,	67.3003,	4.96105,	2.23339,	0.327503,	2.13142,	0.525199,	10.2604,	0,	0,	nan,	666,	0.350799,	9.40697,	0.350799,	9.40697,	0.000520719,	0.0355804,	7.01588,	0.0354423,	6.98865,	1.15114e-05,	2.6567,	0,	1000,	1.5066e+09,	nan,	0,	10.1136,	481.02,	24540.5,	0,	994,	557,	0.92,	0,	0.68,	0,	41.94,	4513.44,	1.00721,	4512.43,	41.93,	nan,	21.817,	14.5347,	14545.9,	16575.9,	2.11706e+06,	16529.2,	0,	
255,	558,	6,	8,	0,	0.359177,	28.8183,	0.359177,	28.8183,	0.000500001,	0,	0.402765,	0.374558,	0.932408,	0.565052,	0.0330853,	0.103489,	0.0214796,	63.1244,	7.99293,	3.86482,	16.9516,	2.13234,	0.655233,	10.2148,	0,	0,	nan,	666,	0.10672,	30.2879,	0.10672,	30.2879,	0.000491336,	0.0476786,	12.0735,	0.0474936,	12.0266,	8.21681e-05,	4.57019,	0,	1000,	1.50661e+09,	nan,	0,	28.7043,	3421.8,	23589.5,	0,	947,	558,	0.49,	0,	0.49,	0,	393.92,	4321.19,	1.02168,	4320.17,	12.42,	381.37,	21.817,	14.5347,	14927.3,	16588.5,	2.12138e+06,	16541.6,	0,	
315,	559,	6,	10,	0,	0.378032,	26.0296,	0.378032,	26.0296,	0.000500187,	0,	0.510059,	0.0561831,	0.117061,	0.125475,	0.0637392,	0.0433651,	0.00168483,	67.9527,	2.89893,	2.23412,	3.76424,	2.25496,	0.565048,	10.0168,	0,	0,	nan,	666,	0.261552,	18.5933,	0.261552,	18.5933,	0.000500799,	0.0201042,	7.9821,	0.0200262,	7.95112,	9.65741e-06,	3.73337,	0,	1000,	1.50661e+09,	nan,	0,	14.9705,	484.55,	23700.9,	0,	899,	559,	0.86,	0,	0.81,	0,	42.56,	4339.57,	1.01532,	4338.55,	42.4,	nan,	21.817,	14.5347,	14927.3,	16631,	2.12572e+06,	16584,	0,	
423,	560,	6,	15,	0,	0.388106,	26.093,	0.388106,	26.093,	0.000499999,	0,	0.500033,	0.0505459,	0.0012386,	0.0739689,	0.162836,	0.0463785,	4.25398e-05,	67.5015,	2.80874,	2.00248,	2.21907,	2.65134,	0.569568,	10.0004,	0,	0,	nan,	666,	0.0868875,	12.5588,	0.0868875,	12.5588,	0.000511256,	0.0277252,	7.13669,	0.0276176,	7.109,	7.22625e-06,	13.685,	0,	1000,	1.50661e+09,	nan,	0,	75.995,	658.4,	22226.8,	0,	989,	560,	0.96,	0,	0.91,	0,	72.96,	4094.38,	1.01619,	4093.37,	72.93,	nan,	21.817,	14.5347,	14927.3,	16704,	2.12982e+06,	16656.9,	0,	
279,	561,	6,	9,	0,	0.39557,	22.5905,	0.39557,	22.5905,	0.000500003,	0,	0.384728,	0.966433,	0.0901689,	0.715673,	0.00068049,	0.0644098,	0.00424367,	62.3128,	17.4629,	2.18034,	21.4702,	2.00272,	0.596615,	10.0424,	0,	0,	nan,	666,	0.367894,	22.5194,	0.367894,	22.5194,	0.000500192,	0.0541581,	8.31217,	0.053948,	8.27991,	3.90974e-06,	0.563535,	0,	1000,	1.50661e+09,	nan,	0,	2.53597,	650.9,	20544.7,	0,	978,	561,	0.99,	0,	0.2,	0,	68.43,	3820.04,	1.01807,	3819.02,	68.38,	nan,	21.817,	14.5347,	14927.3,	16772.4,	2.13364e+06,	16725.3,	0,	
253,	562,	6,	8,	0,	0.405669,	22.1771,	0.405669,	22.1771,	0.000500149,	0,	0.188915,	0.908015,	0.0896583,	0.680879,	0.107965,	0.0532813,	0.00565695,	53.5012,	16.5282,	2.17932,	20.4264,	2.43186,	0.579922,	10.0566,	0,	0,	nan,	666,	0.309072,	26.4915,	0.309072,	26.4915,	0.000502394,	0.0487554,	10.3979,	0.0485663,	10.3576,	3.69761e-05,	0.294272,	0,	1000,	1.50661e+09,	nan,	0,	2.25362,	651.18,	21794.3,	0,	741,	562,	0.63,	0,	0.08,	0,	71.01,	4002.02,	1.01725,	4001.01,	70.73,	nan,	21.817,	14.5347,	14927.3,	16843.4,	2.13764e+06,	16796,	0,	
276,	563,	6,	9,	0,	0.390773,	22.5947,	0.390773,	22.5947,	0.000499999,	0,	0.328462,	0.979041,	0.136238,	0.432333,	0.00069057,	0.168016,	0.000743482,	59.7808,	17.6647,	2.27248,	12.97,	2.00276,	0.752023,	10.0074,	0,	0,	nan,	666,	0.360552,	23.7289,	0.360552,	23.7289,	0.000500272,	0.0781683,	8.93832,	0.0778649,	8.90364,	5.62269e-06,	0.515075,	0,	1000,	1.50661e+09,	nan,	0,	3.16077,	486.46,	20790.2,	0,	725,	563,	0.97,	0,	0.18,	0,	42.45,	3827,	1.00798,	3825.99,	42.15,	nan,	21.817,	14.5347,	14927.3,	16885.9,	2.14146e+06,	16838.2,	0,	
644,	564,	6,	61,	10000,	10001,	10001,	9999.12,	9999.12,	9999.12,	1,	0.46649,	0.406221,	0.881789,	0.589497,	0.0401906,	0.109065,	0.0268138,	65.992,	8.49953,	3.76358,	17.6849,	2.16076,	0.663598,	10.2681,	0,	0,	nan,	666,	0.0485952,	29.29,	0.0485952,	29.29,	0.000501987,	0.0413087,	10.1517,	0.0411484,	10.1123,	4.1331e-05,	7.17739,	0,	1000,	1.50661e+09,	nan,	0,	59.2946,	659.52,	19.59,	0,	956,	564,	0.54,	0,	0.54,	1,	71.87,	164.075,	1.00786,	163.067,	71.76,	nan,	21.817,	14.5347,	14927.3,	16957.7,	2.14163e+06,	16910,	0,	
108,	565,	6,	4,	0,	0.387376,	22.5188,	0.387376,	22.5188,	0.000500092,	0,	0.447218,	0.96603,	0.0776021,	0.233003,	0.00256182,	0.030636,	0.00798705,	65.1248,	17.4565,	2.1552,	6.99008,	2.01025,	0.545954,	10.0799,	0,	0,	nan,	666,	0.286676,	21.8968,	0.286676,	21.8968,	0.000499671,	0.0582387,	7.68123,	0.0580127,	7.65143,	8.11842e-06,	1.97509,	0,	1000,	1.50661e+09,	nan,	0,	10.1183,	507.92,	20341.4,	0,	906,	565,	0.88,	0,	0.67,	0,	43.43,	3743.92,	1.00762,	3742.91,	43.31,	nan,	21.817,	14.5347,	14927.3,	17001.2,	2.14537e+06,	16953.3,	0,	
302,	566,	6,	10,	0,	0.410053,	22.4164,	0.410053,	22.4164,	0.000500155,	0,	0.0169962,	0.723132,	0.0920313,	0.560277,	0.0209917,	0.00196366,	0.030763,	45.7648,	13.5701,	2.18406,	16.8083,	2.08397,	0.502945,	10.3076,	0,	0,	nan,	666,	0.152315,	29.7854,	0.152315,	29.7854,	0.000498175,	0.0407894,	11.8755,	0.0406311,	11.8294,	4.15096e-05,	4.05325,	0,	1000,	1.50661e+09,	nan,	0,	24.2708,	547.61,	22349,	0,	961,	566,	0.58,	0,	0.58,	0,	49.2,	4169.33,	1.00653,	4168.32,	49.15,	nan,	21.817,	14.5347,	14927.3,	17050.4,	2.14954e+06,	17002.4,	0,	
72,	567,	6,	3,	0,	0.389133,	22.1957,	0.389133,	22.1957,	0.000500001,	0,	0.47687,	0.979452,	0.0183751,	0.226529,	0.00386507,	0.0701786,	0.0201935,	66.4591,	17.6712,	2.03675,	6.79588,	2.01546,	0.605268,	10.2019,	0,	0,	nan,	666,	0.28616,	25.3107,	0.28616,	25.3107,	0.000500113,	0.0635587,	10.503,	0.063312,	10.4622,	4.51753e-06,	1.61504,	0,	1000,	1.50662e+09,	nan,	0,	10.2448,	664.03,	23586.9,	0,	988,	567,	0.98,	0,	0.48,	0,	73.98,	4358.57,	1.00726,	4357.56,	73.96,	nan,	21.817,	14.5347,	14927.3,	17124.3,	2.1539e+06,	17076.4,	0,	
414,	568,	6,	15,	0,	0.384134,	26.5567,	0.384134,	26.5567,	0.000500136,	0,	0.0225143,	0.35187,	0.141928,	0.820542,	0.0420142,	0.611315,	0.00988352,	46.0131,	7.62992,	2.28386,	24.6163,	2.16806,	1.41697,	10.0988,	0,	0,	nan,	666,	0.046684,	30.5688,	0.046684,	30.5688,	0.000499936,	0.0357643,	11.9821,	0.0356255,	11.9356,	2.04523e-05,	6.48235,	0,	1000,	1.50662e+09,	nan,	0,	70.7132,	492.23,	21872.8,	0,	984,	568,	0.63,	0,	0.58,	0,	42.95,	4062.62,	1.00933,	4061.61,	42.93,	nan,	21.817,	14.5347,	14927.3,	17167.3,	2.15796e+06,	17119.3,	0,	
252,	569,	6,	8,	0,	0.391993,	22.5627,	0.391993,	22.5627,	0.000499999,	0,	0.337854,	0.985976,	0.000339716,	0.144733,	0.0205812,	0.0711139,	0.0202986,	60.2034,	17.7756,	2.00068,	4.34198,	2.08232,	0.606671,	10.203,	0,	0,	nan,	666,	0.379399,	17.2531,	0.379399,	17.2531,	0.000499981,	0.0538582,	7.7232,	0.0536492,	7.69323,	3.67637e-06,	2.28754,	0,	1000,	1.50662e+09,	nan,	0,	8.67432,	4219.06,	20551.6,	0,	988,	569,	0.99,	0,	0.68,	0,	474.84,	3792.05,	1.02065,	3791.03,	15.26,	459.54,	21.817,	14.5347,	15386.8,	17182.6,	2.16176e+06,	17134.6,	0,	
264,	570,	6,	8,	0,	0.377684,	25.8546,	0.377684,	25.8546,	0.000500622,	0,	0.562741,	0.109282,	0.0648307,	0.434923,	0.0836163,	0.193131,	0.00133707,	70.3233,	3.74852,	2.12966,	13.0477,	2.33447,	0.789696,	10.0134,	0,	0,	nan,	666,	0.373236,	4.66907,	0.373236,	4.66907,	0.000508208,	0.0304614,	3.55381,	0.0303432,	3.54002,	4.02244e-06,	5.84404,	0,	1000,	1.50662e+09,	nan,	0,	14.1634,	498.69,	20468.8,	0,	942,	570,	0.91,	0,	0.87,	0,	43.57,	3779.04,	1.00654,	3778.03,	43.5,	nan,	21.817,	14.5347,	15386.8,	17226.2,	2.16553e+06,	17178.1,	0,	
535,	571,	6,	21,	0,	0.372462,	29.3022,	0.372462,	29.3022,	0.000500184,	0,	0.00729286,	0.259535,	0.439265,	0.598459,	0.00697291,	0.570045,	0.0106589,	45.3282,	6.15256,	2.87853,	17.9538,	2.02789,	1.35507,	10.1066,	0,	0,	nan,	666,	0.0535988,	28.332,	0.0535988,	28.332,	0.000529984,	0.0503336,	11.6883,	0.0501382,	11.6429,	5.01864e-05,	7.8202,	0,	1000,	1.50662e+09,	nan,	0,	38.6869,	672.27,	21723.3,	0,	950,	571,	0.68,	0,	0.68,	0,	76.68,	3990.59,	1.00822,	3989.59,	76.58,	nan,	21.817,	14.5347,	15386.8,	17302.8,	2.16952e+06,	17254.7,	0,	
463,	572,	6,	17,	0,	0.372543,	27.707,	0.372543,	27.707,	0.000499999,	0,	0.113563,	0.14951,	0.0201989,	0.414647,	0.0898375,	0.0749011,	0.031465,	50.1103,	4.39217,	2.0404,	12.4394,	2.35935,	0.612352,	10.3147,	0,	0,	nan,	666,	0.2465,	26.7513,	0.2465,	26.7513,	0.000521678,	0.0546522,	11.3847,	0.0544402,	11.3405,	1.33135e-05,	1.25518,	0,	1000,	1.50662e+09,	nan,	0,	4.23045,	564.42,	22595.6,	0,	985,	572,	0.98,	0,	0.64,	0,	51.35,	4123.19,	1.00893,	4122.18,	51.33,	nan,	21.817,	14.5347,	15386.8,	17354.2,	2.17365e+06,	17306,	0,	
293,	573,	6,	9,	0,	0.379583,	25.9824,	0.379583,	25.9824,	0.000500155,	0,	0.437686,	0.548375,	0.966255,	0.77537,	0.0081797,	0.140661,	0.017226,	64.6959,	10.774,	3.93251,	23.2611,	2.03272,	0.710992,	10.1723,	0,	0,	nan,	666,	0.108087,	27.0859,	0.108087,	27.0859,	0.000500884,	0.0473711,	5.16144,	0.0471873,	5.14142,	6.62024e-05,	1.91355,	0,	1000,	1.50662e+09,	nan,	0,	14.7331,	498.83,	22483.7,	0,	813,	573,	0.56,	0,	0.38,	0,	43.78,	4110.24,	1.00744,	4109.23,	43.54,	nan,	21.817,	14.5347,	15386.8,	17398,	2.17776e+06,	17349.5,	0,	
357,	574,	6,	12,	0,	0.388677,	23.3575,	0.388677,	23.3575,	0.000500101,	0,	0.242818,	0.979529,	0.282912,	0.137874,	0.07428,	0.00165933,	0.00233207,	55.9268,	17.6725,	2.56582,	4.13623,	2.29712,	0.502489,	10.0233,	0,	0,	nan,	666,	0.382141,	9.3453,	0.382141,	9.3453,	0.000501292,	0.062056,	4.10323,	0.0618152,	4.08731,	9.44546e-06,	5.09813,	0,	1000,	1.50662e+09,	nan,	0,	14.1454,	542.79,	25145.3,	0,	936,	574,	0.87,	0,	0.77,	0,	42.71,	4563.74,	1.01077,	4562.72,	42.62,	nan,	21.817,	14.5347,	15386.8,	17440.7,	2.18232e+06,	17392.1,	0,	
45,	575,	6,	2,	0,	0.364202,	26.4455,	0.364202,	26.4455,	0.000500512,	0,	0.493792,	0.292977,	0.14298,	0.0858009,	0.0956064,	0.187826,	0.000868886,	67.2206,	6.68763,	2.28596,	2.57403,	2.38243,	0.781739,	10.0087,	0,	0,	nan,	666,	0.256982,	6.71011,	0.256982,	6.71011,	0.000503498,	0.0264323,	4.39543,	0.0263297,	4.37838,	4.18567e-05,	2.79067,	0,	1000,	1.50662e+09,	nan,	0,	12.8065,	662.52,	23031.7,	0,	929,	575,	0.6,	0,	0.58,	0,	72.03,	4214.44,	1.01349,	4213.43,	71.86,	nan,	21.817,	14.5347,	15386.8,	17512.7,	2.18654e+06,	17464,	0,	
86,	576,	6,	3,	0,	0.353557,	28.0974,	0.353557,	28.0974,	0.000500003,	0,	0.433926,	0.410903,	0.893423,	0.64741,	0.00273585,	0.0577795,	0.0172579,	64.5267,	8.57445,	3.78685,	19.4223,	2.01094,	0.586669,	10.1726,	0,	0,	nan,	666,	0.0854628,	23.8715,	0.0854628,	23.8715,	0.000501689,	0.0367863,	4.59888,	0.0366436,	4.58103,	4.18327e-05,	4.09449,	0,	1000,	1.50662e+09,	nan,	0,	44.5138,	489.74,	24793.2,	0,	940,	576,	0.6,	0,	0.57,	0,	42.74,	4563.9,	1.00793,	4562.89,	42.67,	nan,	21.817,	14.5347,	15386.8,	17555.5,	2.1911e+06,	17506.7,	0,	
